stop_id;STOP_NAME
RTP:SA:3811234;MADELEINE - VIGNON
TRN:SA:DUA8728187;MAGENTA
RTP:SA:4354177;MAGENTA - MAUBEUGE
RTP:SA:5018145;MAGENTA - MAUBEUGE - GARE DU NORD
RTP:SA:3747979;MAGENTA - SAINT-MARTIN
RTP:SA:3887811;MAINE - VAUGIRARD
RTP:SA:3764610;MAIRIE DU 10E
RTP:SA:3747844;MAIRIE DU 12E
RTP:SA:3749887;MAIRIE DU 15E
RTP:SA:3750003;MAIRIE DU 17E
RTP:SA:3747821;MAIRIE DU II
RTP:SA:1876;MAISON BLANCHE
RTP:SA:3687464;MAISON DES METALLOS
RTP:SA:3740311;MALESHERBES - COURCELLES
RTP:SA:3749754;MANIN
RTP:SA:1882;MARAICHERS
RTP:SA:3813189;MARBEAU
RTP:SA:3749640;MARCADET
RTP:SA:1655;MARCADET-POISSONNIERS
RTP:SA:3740555;MARCEAU - PIERRE 1ER DE SERBIE - PLACE DE BEYROUTH
RTP:SA:3893458;MARCEL DUCHAMP
RTP:SA:3750013;MARCHE DES BATIGNOLLES
RTP:SA:4354141;MARCHE SECRETAN
RTP:SA:3813314;MARIE DE MIRIBEL
RTP:SA:3750030;MAROC
RTP:SA:4010674;MAROC - FLANDRE
RTP:SA:3926428;MARSEILLAISE - CHEMINETS
RTP:SA:3748083;MARSOULAN
RTP:SA:3673603;MARTIN NADAUD
RTP:SA:1886;MARX-DORMOY
RTP:SA:3813534;MARYSE BASTIE
RTP:SA:3893391;MASSENA - DARMESTETER
RTP:SA:4354143;MATHURIN MOREAU - SIMON BOLIVAR
RTP:SA:3740557;MATIGNON - SAINT-HONORE
RTP:SA:1811;MAUBERT-MUTUALITE
RTP:SA:4354179;MAUBEUGE - ROCHECHOUART
RTP:SA:3442421;MAZARINE
RTP:SA:3687452;MENILMONTANT - PELLEPORT
RTP:SA:3343797;MICHEL BIZOT
RTP:SA:3687420;MICHEL DEBRE
RTP:SA:3893543;MICHEL-ANGE - VARIZE
RTP:SA:1814;MICHEL-ANGE-AUTEUIL
RTP:SA:1816;MICHEL-ANGE-MOLITOR
RTP:SA:3893430;MICHELET
RTP:SA:4016511;MICHELET - ROSIERS
RTP:SA:3716896;MINISTERE DE L'ECONOMIE ET DES FINANCES
RTP:SA:3749942;MIOLLIS
RTP:SA:1818;MIRABEAU
RTP:SA:1819;MIROMESNIL
RTP:SA:5018161;MOINES - DAVY
RTP:SA:1822;MONCEAU
RTP:SA:3705234;MONCEY
RTP:SA:3781515;MONGE - CLAUDE BERNARD
RTP:SA:3749653;MONT CENIS - CORTOT
RTP:SA:3748039;MONT-CENIS
RTP:SA:3749906;MONTAIGNE - FRANCOIS 1ER
RTP:SA:3813544;MONTEMPOIVRE
RTP:SA:3343793;MONTGALLET
RTP:SA:1825;MONTPARNASSE-BIENVENUE
RTP:SA:3749711;MONTROSIER - PARMENTIER
RTP:SA:3754208;MONTSOURIS - TOMBE ISSOIRE
RTP:SA:3811252;MONTTESSUY
RTP:SA:3926178;MORILLONS
RTP:SA:3887793;MORILLONS - DANTZIG
RTP:SA:3686907;MORTEMART
RTP:SA:3749656;MOULIN DE LA GALLETE
RTP:SA:3754290;MOULIN DE LA POINTE
RTP:SA:3764529;MOULIN DES PRES
RTP:SA:3705267;MOUTON - DUVERNET
RTP:SA:1828;MOUTON-DUVERNET
RTP:SA:3749797;MOUZAIA
RTP:SA:4008245;MOZART - LA FONTAINE
RTP:SA:4016445;MULLER
RTP:SA:3673601;MURIERS
RTP:SA:3765453;MURILLO
RTP:SA:4008430;MUSEE D'ART MODERNE - PALAIS DE TOKYO
RTP:SA:3687096;MUSEE D'ORSAY
RTP:SA:3687092;MUSEE DU LOUVRE
RTP:SA:3442426;MUSEE DU LUXEMBOURG
RTP:SA:1812;MENILMONTANT
RTP:SA:3749670;N0 88 RUE LEPIC
RTP:SA:1651;NATION
RTP:SA:3893465;NATIONALE
RTP:SA:3764496;NAVARIN
RTP:SA:5018209;NAVIER
RTP:SA:3813095;NICOLAI
RTP:SA:4008237;NICOLO - JEAN RICHEPIN
RTP:SA:3750012;NOLLET
RTP:SA:3716933;NOTRE-DAME - QUAI DE MONTEBELLO
RTP:SA:1841;NOTRE-DAME DE LORETTE
RTP:SA:1842;NOTRE-DAME DES CHAMPS
RTP:SA:1843;OBERKAMPF
RTP:SA:3765243;OCTAVE FEUILLET
RTP:SA:1653;ODEON
RTP:SA:1166824;OLYMPIADES
RTP:SA:2224140;OPERA
RTP:SA:3705239;OPERA - 4 SEPTEMBRE
RTP:SA:1846;OPERA
RTP:SA:3749666;ORSEL
RTP:SA:3765278;ORTEAUX
RTP:SA:3690060;ORTEAUX - MARAICHERS
RTP:SA:3690075;ORTEAUX - VITRUVE
RTP:SA:4843409;OUDINE
RTP:SA:3812980;OUDINOT
RTP:SA:1772;OURCQ
RTP:SA:3764729;PALAIS DE LA DECOUVERTE
RTP:SA:3813033;PALAIS DES CONGRES
RTP:SA:3705243;PALAIS ROYAL - COMEDIE FRANCAISE
RTP:SA:1774;PALAIS-ROYAL (MUSEE DU LOUVRE)
RTP:SA:3765417;PANTHEON
RTP:SA:3749772;PARADIS
RTP:SA:3764473;PARC ANDRE CITROEN
RTP:SA:3765266;PARC DE BERCY
RTP:SA:3765259;PARC DE CHOISY
RTP:SA:3900927;PARC DU MILLENAIRE
RTP:SA:3686901;PARC FLORAL
RTP:SA:5018166;PARC MARTIN LUTHER KING
RTP:SA:3764839;PARC MONTSOURIS
TRN:SA:DUA8711300;PARIS EST
RTP:SA:3687465;PARMENTIER
RTP:SA:3893439;PASCAL
RTP:SA:3740517;PASQUIER - ANJOU
RTP:SA:4024533;PASSERELLE DE L'AVRE
RTP:SA:1780;PASSY
RTP:SA:3740551;PASSY - BOULAINVILLIERS
RTP:SA:1782;PASTEUR
RTP:SA:3926247;PASTEUR - DOCTEUR ROUX
RTP:SA:3764485;PASTEUR - FALGUIERE
RTP:SA:3747870;PASTEUR - WAGNER
RTP:SA:3765263;PATAY - TOLBIAC
RTP:SA:3754279;PAUL FORT
RTP:SA:3747831;PAYENNE
RTP:SA:3749889;PECLET
RTP:SA:1783;PELLEPORT
RTP:SA:3687270;PELLEPORT - BAGNOLET
RTP:SA:3765010;PELLEPORT - BELLEVILLE
RTP:SA:4798887;PELLEPORT - GAMBETTA
RTP:SA:3754278;PERE CORENTIN
RTP:SA:3765460;PEREIRE
RTP:SA:3813144;PEREIRE - MARECHAL JUIN
RTP:SA:3749707;PEREIRE - PORTE MAILLOT
RTP:SA:3765163;PEREIRE - TOCQUEVILLE
TRN:SA:DUA8756869;PEREIRE SAUSSURE
RTP:SA:4035189;PERNETY
RTP:SA:4008334;PERRICHONT
RTP:SA:3716886;PETIT PONT
RTP:SA:3749773;PETITES ECURIES
RTP:SA:3705293;PETITS CHAMPS - DANIELLE CASANOVA
RTP:SA:3754289;PEUPLIERS
RTP:SA:1788;PHILIPPE AUGUSTE
RTP:SA:3749792;PHILIPPE DE GIRARD
RTP:SA:1789;PICPUS
RTP:SA:3926290;PIERRE BOURDAN
RTP:SA:3740524;PIERRE CHARRON - FRANCOIS 1ER
RTP:SA:4687325;PIERRE DE COUBERTIN
RTP:SA:3813142;PIERRE DEMOURS
RTP:SA:1791;PIGALLE
RTP:SA:4016282;PIGALLE - CHAPTAL
RTP:SA:3673610;PISCINE DES TOURELLES
RTP:SA:3765011;PIXERECOURT
RTP:SA:3972426;PLACE AUGUSTE BARON
RTP:SA:3811274;PLACE BALARD
RTP:SA:3887808;PLACE CHARLES VALLIN
RTP:SA:1648;PLACE D'ITALIE
RTP:SA:3764997;PLACE DE CATALOGNE
RTP:SA:1795;PLACE DE CLICHY
RTP:SA:3740306;PLACE DE CLICHY - CAULAINCOURT
RTP:SA:3754263;PLACE DE L'ABBE GEORGES HENOCQUE
RTP:SA:3690074;PLACE DE LA REUNION
RTP:SA:3750006;PLACE DE LEVIS
RTP:SA:3740552;PLACE DE PASSY
RTP:SA:3765040;PLACE DE TORCY
RTP:SA:1797;PLACE DES FETES
RTP:SA:3690076;PLACE DES GRES
RTP:SA:3687435;PLACE DES VOSGES
RTP:SA:3442432;PLACE DU 18 JUIN 1940
RTP:SA:3442433;PLACE DU 18 JUIN 1940 - RUE DU DEPART
RTP:SA:3812955;PLACE DU DOCTEUR HAYEM - RADIO FRANCE
RTP:SA:4009649;PLACE DU GENERAL CATROUX
RTP:SA:3749651;PLACE DU TERTRE - NORVINS
RTP:SA:3747963;PLACE EDOUARD RENARD
RTP:SA:3740560;PLACE FRANZ LISZT
RTP:SA:3765038;PLACE HEBERT
RTP:SA:3926225;PLACE JACQUES FROMENT
RTP:SA:4008231;PLACE JEAN MONNET
RTP:SA:3754272;PLACE JULES HENAFFE
TRN:SA:DUA8756867;PLACE LOULOU GASTE
RTP:SA:1649;PLACE MONGE (JARDIN DES PLANTES)
RTP:SA:3740537;PLACE POSSOZ
RTP:SA:3690070;PLAINE
RTP:SA:3686903;PLAINE DE LA FALUERE
RTP:SA:1799;PLAISANCE
RTP:SA:3749774;POISSONNIERE - BONNE NOUVELLE
RTP:SA:1800;POISSONNIERE
RTP:SA:4008236;POMPE - MAIRIE DU 16EME
RTP:SA:3765240;POMPE - MAIRIE DU XVI
RTP:SA:4008339;POMPE-MAIRIE DU 16E
RTP:SA:3893456;PONSCARME
RTP:SA:3765160;PONT CARDINET
RTP:SA:4008432;PONT D'IENA
RTP:SA:4008435;PONT DE BIR-HAKEIM
RTP:SA:3812950;PONT DE GRENELLE - MAURICE BOURDET
RTP:SA:3812948;PONT DE GRENELLE - PLACE FERNAND FOREST
RTP:SA:3716932;PONT DE L'ARCHEVECHE
RTP:SA:3716931;PONT DE LA TOURNELLE - CARDINAL LEMOINE
RTP:SA:3442450;PONT DE LA VALLEE
RTP:SA:3716879;PONT DE SOLFERINO - QUAI DES TUILERIES
RTP:SA:3765265;PONT DE TOLBIAC
RTP:SA:3687119;PONT DES ARTS
RTP:SA:3893397;PONT DES ARTS - QUAI DE CONTI
RTP:SA:3764727;PONT DES INVALIDES - PLACE DE FINLANDE
RTP:SA:3687093;PONT DU CARROUSEL - QUAI VOLTAIRE
RTP:SA:3813157;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU
RTP:SA:3741061;PONT MARCADET
RTP:SA:1805;PONT MARIE (CITE DES ARTS)
RTP:SA:3716919;PONT NATIONAL - QUAI DE BERCY
RTP:SA:3926384;PONT NEUF
RTP:SA:3442419;PONT NEUF - QUAI DES GRANDS AUGUSTINS
RTP:SA:3716884;PONT NEUF - QUAI DES ORFEVRES
RTP:SA:3442417;PONT NEUF - QUAI DU LOUVRE
RTP:SA:3687117;PONT ROYAL
RTP:SA:3687094;PONT ROYAL - QUAI VOLTAIRE
RTP:SA:3716885;PONT SAINT-MICHEL - QUAI DES ORFEVRES
RTP:SA:3687074;POPINCOURT
RTP:SA:1650;PORT ROYAL
RTP:SA:3764824;PORT ROYAL - BERTHOLLET
RTP:SA:3764971;PORT ROYAL - SAINT-JACQUES
RTP:SA:3926422;PORTE BRUNET
RTP:SA:3926426;PORTE CHAUMONT
RTP:SA:3926144;PORTE D'ASNIERES
RTP:SA:3900925;PORTE D'AUBERVILLIERS
RTP:SA:4010664;PORTE D'AUBERVILLIERS - CITE CH HERMITE
RTP:SA:3750041;PORTE D'AUBERVILLIERS
RTP:SA:3740547;PORTE D'AUTEUIL
RTP:SA:1808;PORTE D'ITALIE
RTP:SA:1734;PORTE D'IVRY
RTP:SA:2413;PORTE D'ORLEANS (GENERAL LECLERC)
RTP:SA:1736;PORTE DAUPHINE (MARECHAL DE LATTRE DE TASSIGNY)
RTP:SA:1737;PORTE DE BAGNOLET
RTP:SA:1738;PORTE DE CHAMPERRET
RTP:SA:3343802;PORTE DE CHARENTON
RTP:SA:3442446;PORTE DE CHATILLON
RTP:SA:1740;PORTE DE CHOISY
RTP:SA:4010706;PORTE DE CLICHY
RTP:SA:4035460;PORTE DE CLICHY - METRO
RTP:SA:5081720;PORTE DE CLICHY-METRO
RTP:SA:1742;PORTE DE CLIGNANCOURT
RTP:SA:3765463;PORTE DE COURCELLES
RTP:SA:1743;PORTE DE LA CHAPELLE
RTP:SA:3765245;PORTE DE LA MUETTE
RTP:SA:1744;PORTE DE LA VILLETTE
RTP:SA:4978504;PORTE DE MADRID
RTP:SA:3747865;PORTE DE MONTEMPOIVRE
RTP:SA:3749949;PORTE DE MONTMARTRE
RTP:SA:1745;PORTE DE MONTREUIL
RTP:SA:1746;PORTE DE PANTIN
RTP:SA:3740541;PORTE DE PASSY
RTP:SA:3813099;PORTE DE REUILLY
RTP:SA:1747;PORTE DE SAINT-CLOUD
RTP:SA:3813163;PORTE DE SAINT-CLOUD - MURAT
RTP:SA:3747862;PORTE DE SAINT-MANDE
RTP:SA:1748;PORTE DE SAINT-OUEN
RTP:SA:3749951;PORTE DE SAINT-OUEN - HOPITAL BICHAT
RTP:SA:1749;PORTE DE VANVES
RTP:SA:1750;PORTE DE VERSAILLES
RTP:SA:3813198;PORTE DE VILLIERS
RTP:SA:1751;PORTE DE VINCENNES
RTP:SA:4843413;PORTE DE VITRY
RTP:SA:1752;PORTE DES LILAS
RTP:SA:3687659;PORTE DES LILAS-METRO
RTP:SA:3741067;PORTE DES POISSONNIERS
RTP:SA:3442447;PORTE DIDOT - LYCEE RASPAIL
RTP:SA:3343799;PORTE DOREE
RTP:SA:4028773;PORTE JAUNE
RTP:SA:3813012;PORTE MAILLOT - PALAIS DES CONGRES
RTP:SA:3681829;PORTE MOLITOR
RTP:SA:3750019;PORTE POUCHET
RTP:SA:3764611;PORTE SAINT-MARTIN
RTP:SA:3765056;POTEAU - BELLIARD
RTP:SA:3813527;POTERNE DES PEUPLIERS
RTP:SA:3901194;PRESIDENT ROBERT SCHUMAN
RTP:SA:3754273;PRISSE D'AVENNES
RTP:SA:3764452;PROCESSION
RTP:SA:3764502;PROVENCE - DROUOT
RTP:SA:3749786;PROVENCE - FAUBOURG MONTMARTRE
RTP:SA:1756;PRE-SAINT-GERVAIS
RTP:SA:1166836;PYRAMIDES
RTP:SA:3705292;PYRAMIDES - SAINT-HONORE
RTP:SA:1758;PYRENEES
RTP:SA:3687268;PYRENEES - BAGNOLET
RTP:SA:3672106;PYRENEES - DOCTEUR NETTER
RTP:SA:3687450;PYRENEES - MENILMONTANT
RTP:SA:1784;PERE-LACHAISE
RTP:SA:1786;PEREIRE
RTP:SA:1644;QUAI DE LA GARE
RTP:SA:1759;QUAI DE LA RAPEE
RTP:SA:3687118;QUAI FRANCOIS MITTERRAND
RTP:SA:1760;QUATRE SEPTEMBRE
RTP:SA:3750028;RADIGUET
RTP:SA:4008439;RADIO FRANCE
RTP:SA:4008441;RADIO FRANCE - PONT DE GRENELLE
RTP:SA:3740543;RAFFET
RTP:SA:3747840;RAMBOUILLET
RTP:SA:1761;RAMBUTEAU
RTP:SA:3765280;RAMUS
RTP:SA:3740540;RANELAGH
RTP:SA:1645;RASPAIL
RTP:SA:3442465;RASPAIL - FLEURUS
RTP:SA:3812954;RAYNOUARD - RANELAGH
RTP:SA:3764612;REAUMUR - ARTS ET METIERS
RTP:SA:3749784;REAUMUR - MONTMARTRE
RTP:SA:4726927;REAUMUR - SEBASTOPOL
RTP:SA:3893384;REGNAULT
RTP:SA:4009659;REIMS - HOTEL DES IMPOTS
RTP:SA:3765062;RENE BINET
RTP:SA:3673614;RENE FONCK
RTP:SA:1646;RENNES
RTP:SA:3687418;RENNES - D'ASSAS
RTP:SA:3687414;RENNES - LITTRE
RTP:SA:4726956;REPUBLIQUE
RTP:SA:3747981;REPUBLIQUE - MAGENTA
RTP:SA:3747983;REPUBLIQUE - VOLTAIRE
RTP:SA:1698;REUILLY-DIDEROT
RTP:SA:3687075;RICHARD LENOIR
RTP:SA:1700;RICHARD-LENOIR
RTP:SA:3749777;RICHELIEU - 4 SEPTEMBRE
RTP:SA:1702;RICHELIEU-DROUOT
RTP:SA:1703;RIQUET
RTP:SA:3687089;RIVOLI - PONT NEUF
RTP:SA:3740301;ROCHECHOUART - CLIGNANCOURT
RTP:SA:3740303;ROCHECHOUART - MARTYRS
RTP:SA:4008336;RODIN
RTP:SA:1707;ROME
RTP:SA:3740516;ROME - HAUSSMANN
RTP:SA:3740556;ROND-POINT DES CHAMPS-ELYSEES - MATIGNON
RTP:SA:3811282;ROND-POINT SAINT-CHARLES
RTP:SA:3673635;ROQUETTE - PERE LACHAISE
RTP:SA:3813334;ROSA PARKS
RTP:SA:4024622;ROUTE DE LA MUETTE
RTP:SA:4024624;ROUTE DES LACS
RTP:SA:3764525;RUBENS - ECOLE DES ARTS ET METIERS
RTP:SA:3442442;RUE BENARD
RTP:SA:3764743;RUE CLER
RTP:SA:3747940;RUE DE LA GARE DE REUILLY
RTP:SA:2453;RUE DE LA POMPE (AVENUE GEORGES MANDEL)
RTP:SA:3749758;RUE DE MEAUX
RTP:SA:3672175;RUE DE PARIS
RTP:SA:3749749;RUE DES BOIS
RTP:SA:1709;RUE DES BOULETS
RTP:SA:4010700;RUE DES MOINES
RTP:SA:1710;RUE DU BAC
RTP:SA:3705289;RUE DU CHERCHE MIDI
RTP:SA:4473280;RUE LEBLANC
RTP:SA:3811263;RUE ROUELLE
RTP:SA:1728;RUE SAINT-MAUR
RTP:SA:3747873;RUE VIEILLE DU TEMPLE
RTP:SA:3687084;RUE VIEILLE DU TEMPLE - MAIRIE DU 4E
RTP:SA:3754265;RUNGIS
RTP:SA:3765451;RUYSDAEL - PARC MONCEAU
RTP:SA:1764;REAUMUR-SEBASTOPOL
RTP:SA:1647;REPUBLIQUE
RTP:SA:3765237;SABLONS - CORTAMBERT
RTP:SA:1714;SAINT-AMBROISE
RTP:SA:3442468;SAINT-ANDRE DES ARTS
RTP:SA:3749692;SAINT-AUGUSTIN
RTP:SA:3741057;SAINT-BRUNO
RTP:SA:3811281;SAINT-CHARLES - BALARD
RTP:SA:4997017;SAINT-CLAUDE
RTP:SA:1718;SAINT-FARGEAU
RTP:SA:3812983;SAINT-FRANCOIS XAVIER
RTP:SA:1719;SAINT-FRANCOIS-XAVIER
RTP:SA:1720;SAINT-GEORGES
RTP:SA:3740511;SAINT-GEORGES - CHATEAUDUN
RTP:SA:3811287;SAINT-GEORGES - PROVENCE
RTP:SA:3716889;SAINT-GERMAIN - CARDINAL LEMOINE
RTP:SA:3442423;SAINT-GERMAIN - ODEON
RTP:SA:1721;SAINT-GERMAIN DES PRES
RTP:SA:3765248;SAINT-GUILLAUME
RTP:SA:3764807;SAINT-HONORE - VALOIS
RTP:SA:1640;SAINT-JACQUES
RTP:SA:3764818;SAINT-JACQUES - GAY-LUSSAC
RTP:SA:1641;SAINT-MARCEL
RTP:SA:3764522;SAINT-MARCEL - JEANNE D'ARC
RTP:SA:3687444;SAINT-MAUR - JEAN AICARD
RTP:SA:3673597;SAINT-MAUR - SERVAN
RTP:SA:1729;SAINT-MICHEL
RTP:SA:3687426;SAINT-MICHEL - SAINT-GERMAIN
RTP:SA:1672;SAINT-MICHEL NOTRE-DAME
RTP:SA:1642;SAINT-PAUL (LE MARAIS)
RTP:SA:1730;SAINT-PHILIPPE DU ROULE
RTP:SA:3740521;SAINT-PHILIPPE-DU-ROULE
RTP:SA:3687107;SAINT-PIERRE DU GROS CAILLOU
RTP:SA:1731;SAINT-PLACIDE
RTP:SA:1733;SAINT-SULPICE
RTP:SA:3343781;SAINT-SEBASTIEN-FROISSART
RTP:SA:3807625;SAINTE-ANNE - PETITS CHAMPS
RTP:SA:3747966;SAMBRE ET MEUSE
RTP:SA:3740534;SCHEFFER
RTP:SA:3690064;SCHUBERT - PAGANINI
RTP:SA:3926410;SECRETAN - BUTTES CHAUMONT
RTP:SA:3687423;SEINE - BUCI
RTP:SA:3442424;SENAT
RTP:SA:1662;SENTIER
RTP:SA:3926274;SERPOLLET
RTP:SA:3813318;SEVERINE
RTP:SA:3807591;SEVRES - LECOURBE
RTP:SA:3747944;SIDI BRAHIM
RTP:SA:1668;SIMPLON
RTP:SA:3900926;SKANDERBEG
RTP:SA:1669;SOLFERINO
RTP:SA:3749926;SQUARE CAULAINCOURT
RTP:SA:5018201;SQUARE DES BATIGNOLLES
RTP:SA:4726930;SQUARE DU TEMPLE - MAIRIE DU 3EME - CARREAU DU TEMPLE
RTP:SA:3740505;SQUARE MONTHOLON
RTP:SA:3690069;SQUARE SARAH BERNHARDT
RTP:SA:3754203;STADE CHARLETY - PORTE DE GENTILLY
RTP:SA:3764538;STADE CHARLETY-PORTE DE GENTILLY
RTP:SA:3690062;STADE DEJERINE
RTP:SA:3686902;STADE LEO LAGRANGE
RTP:SA:1674;STALINGRAD
RTP:SA:3764648;STRASBOURG - SAINT-DENIS
RTP:SA:1677;STRASBOURG-SAINT-DENIS
RTP:SA:1681;SULLY-MORLAND
RTP:SA:4473348;SUZANNE LENGLEN
RTP:SA:1666;SEVRES-BABYLONE
RTP:SA:1665;SEVRES-LECOURBE
RTP:SA:1661;SEGUR
RTP:SA:1682;TELEGRAPHE
RTP:SA:1683;TEMPLE
RTP:SA:1684;TERNES
RTP:SA:3749703;TERNES - MAC MAHON
RTP:SA:3716900;TERROIRS DE FRANCE
RTP:SA:3811265;THEATRE
RTP:SA:3442467;THEATRE DE L'ODEON
RTP:SA:3887797;THEATRE DE LA PLAINE - GUILLAUMAT
RTP:SA:4008867;THEOPHILE GAUTIER - RUE GROS
RTP:SA:3749668;THOLOZE
RTP:SA:3754283;THOMAS FRANCINE
RTP:SA:3786142;THOMAS MANN
RTP:SA:3750007;TOCQUEVILLE
RTP:SA:1685;TOLBIAC
RTP:SA:3765261;TOLBIAC - BAUDRICOURT
RTP:SA:3749953;TOULOUSE-LAUTREC
RTP:SA:3812993;TOUR EIFFEL
RTP:SA:3747955;TOURELLE - DAUMESNIL
RTP:SA:3749669;TOURLAQUE
RTP:SA:4028765;TREMBLAY - PEPINIERE
RTP:SA:1686;TRINITE-D'ESTIENNE D'ORVES
RTP:SA:3765036;TRISTAN TZARA
RTP:SA:1637;TROCADERO
RTP:SA:4016471;TRUDAINE
RTP:SA:3750011;TRUFFAUT
RTP:SA:1688;TUILERIES
RTP:SA:3926395;TURBIGO - REPUBLIQUE
RTP:SA:3740308;TURIN - BATIGNOLLES
RTP:SA:3716890;UNIVERSITE PARIS VI
RTP:SA:3749649;UTRILLO
RTP:SA:3764623;VAL DE GRACE
RTP:SA:3666563;VALENCIENNES
RTP:SA:3716894;VAN GOGH
RTP:SA:3781522;VANDREZANNE
RTP:SA:1690;VANEAU
RTP:SA:3813110;VANEAU - BABYLONE
RTP:SA:3807620;VANEAU - SAINT-ROMAIN
RTP:SA:1638;VARENNE
RTP:SA:3765211;VARENNE - RASPAIL
RTP:SA:3812995;VARSOVIE
RTP:SA:3811271;VASCO DE GAMA - LOURMEL
RTP:SA:3812985;VAUBAN - HOTEL DES INVALIDES
RTP:SA:3764456;VAUGIRARD
RTP:SA:1691;VAUGIRARD (ADOLPHE CHERIOUX)
RTP:SA:3749878;VAUGIRARD - CROIX-NIVERT
RTP:SA:5018158;VAUVENARGUES
RTP:SA:1692;VAVIN
RTP:SA:3893512;VERCINGETORIX
RTP:SA:3764444;VERCINGETORIX-HOPITAL L BELLAN
RTP:SA:3747910;VERDUN
RTP:SA:3754286;VERGNIAUD
RTP:SA:3754267;VERGNIAUD - TOLBIAC
RTP:SA:3764530;VERLAINE
RTP:SA:3813161;VERSAILLES - CHARDON LAGACHE
RTP:SA:3813159;VERSAILLES - EXELMANS
RTP:SA:3747822;VICTOIRES
RTP:SA:3705263;VICTOR CONSIDERANT
RTP:SA:3442569;VICTOR HUGO
RTP:SA:3765241;VICTOR HUGO - HENRI MARTIN
RTP:SA:4008226;VICTOR HUGO - PAUL VALERY
RTP:SA:4008342;VICTOR HUGO - POINCARE
RTP:SA:3952717;VICTORIEN SARDOU
RTP:SA:3690072;VIGNOLES
RTP:SA:3750000;VILLA SAINT-MICHEL
RTP:SA:1629;VILLIERS
RTP:SA:4354174;VILLIERS DE L'ISLE-ADAM
RTP:SA:3764463;VIOLET
RTP:SA:3690077;VITRUVE - BALKANS
RTP:SA:1632;VOLONTAIRES
RTP:SA:3807592;VOLONTAIRES - LECOURBE
RTP:SA:1633;VOLTAIRE (LEON BLUM)
TRN:SA:DUA59439;WAGRAM
RTP:SA:3765457;WAGRAM - COURCELLES
RTP:SA:5018175;WAGRAM - PRONY
RTP:SA:3786143;WATT
RTP:SA:3813101;WATTIGNIES - GRAVELLE
RTP:SA:3952719;WILHEM
RTP:SA:3893547;WILHEM - VERSAILLES
RTP:SA:4677656;WILSON - COURCELLES
RTP:SA:3749660;YVONNE LE TAC
TRN:SA:DUA8768221;FONTAINEBLEAU - AVON
TRN:SA:DUA8768419;BAGNEAUX-SUR-LOING
TRN:SA:DUA8768220;BOIS-LE-ROI
TRN:SA:DUA8768251;BOISSISE-LE-ROI
TRN:SA:DUA8768411;BOURRON-MARLOTTE - GREZ-SUR-LOING
RTP:SA:3677718;MAIRIE DE BROU
RTP:SA:2012;BUSSY-SAINT-GEORGES
RTP:SA:3681449;CITES UNIES
TRN:SA:DUA8768216;CESSON
TRN:SA:DUA8711634;CHAILLY - BOISSY-LE-CHATEL
TRN:SA:DUA8768245;CHAMPAGNE-SUR-SEINE
RTP:SA:3724671;ALBERT BERTHELOT
RTP:SA:3639425;AMPERE
RTP:SA:3639476;BIBLIOTHEQUE
RTP:SA:3639430;BOIS DE GRACE
RTP:SA:3639478;BOIS DE L'ETANG-UNIVERSITE
RTP:SA:3639486;CROUS
RTP:SA:4036148;CSTB - MATTEOTTI
RTP:SA:3681566;CLAUDE BERNARD
RTP:SA:3639434;COLLEGE ARMAND LANOUX
RTP:SA:3639480;EINSTEIN-GALILEE
RTP:SA:3639482;ESPACE DESCARTES
RTP:SA:3681570;FLANDRES-DUNKERQUE 1940
RTP:SA:3639450;FONTAINE AUX COULONS
RTP:SA:3639474;FRERES LUMIERE - I-F-U
RTP:SA:3681594;GALILEE-PASCAL
RTP:SA:3639432;GENERAL DE GAULLE
RTP:SA:3681602;GUY DE MAUPASSANT
RTP:SA:3681503;LES IRIS
RTP:SA:3639442;LES PINSONS
RTP:SA:3639454;LES VIGNES DE BAILLY
RTP:SA:3639446;MAIRIE DE CHAMPS
RTP:SA:3681500;MAISON DE RETRAITE
RTP:SA:3639484;NOBEL
RTP:SA:3681506;PLACE CHURCHILL
RTP:SA:3639452;PLACE PABLO PICASSO
RTP:SA:3639444;POINTE DE CHAMPS
RTP:SA:3639436;ROND-POINT DES PYRAMIDES
RTP:SA:3639448;RUE DE MALNOUE
RTP:SA:3724669;VALLAUD - JEAN JAURES
RTP:SA:3681568;XAVIER BICHAT
TRN:SA:DUA8711650;CHANGIS-SUR-MARNE - SAINT-JEAN-LES-DEUX-JUMEAUX
TRN:SA:DUA8768241;CHARTRETTES
RTP:SA:3681511;AVENUE DES MARTYRS
RTP:SA:3682977;CARREFOUR DES DEPORTES
RTP:SA:3681513;CHELLES - GOURNAY RER
RTP:SA:3677720;CHELLES 2
RTP:SA:3682913;CHILPERIC - ADOLPHE BESSON
RTP:SA:3682981;DISPENSAIRE
RTP:SA:3682979;FRANCOIS TRINQUAND
RTP:SA:3682917;MAIRIE DE CHELLES
RTP:SA:3681512;PARMENTIER - JULES FERRY
RTP:SA:3681509;PONT DE GOURNAY
RTP:SA:3682982;RUE DU CHELLEEN
RTP:SA:3681510;RUE DU PORT
RTP:SA:3682915;RUE DUCHESNE
RTP:SA:1885;MARNE-LA-VALLEE CHESSY
TRN:SA:DUA8768214;COMBS-LA-VILLE - QUINCY-SOUS-SENART
TRN:SA:DUA8727204;COMPANS
